un_number,name_zh,name_en,class_or_division,subsidiary_hazard,packing_group,special_provisions,limited_quantities,excepted_quantities,packing_instruction,special_packing_provisions,portable_tank_instruction,portable_tank_special_provisions
3405,氯酸钡溶液,BARIUM CHLORATE SOLUTION,5.1,6.1,Ⅱ,-,1 L,E2,P504 IBC02,-,T4,TP1
3405,氯酸钡溶液,BARIUM CHLORATE SOLUTION,5.1,6.1,Ⅲ,223,5 L,E1,P001 IBC02,-,T4,TP1
3406,高氯酸钡溶液,BARIUM PERCHLORATE SOLUTION,5.1,6.1,Ⅱ,-,1 L,E2,P504 IBC02,-,T4,TP1
3406,高氯酸钡溶液,BARIUM PERCHLORATE SOLUTION,5.1,6.1,Ⅲ,223,5 L,E1,P001 IBC02,-,T4,TP1
3407,氯酸盐和氯化镁混合物 溶液,CHLORATE AND MAGNESIUMCHLORIDE MIXTURESOLUTION,5.1,-,Ⅱ,-,1 L,E2,P504 IBC02,-,T4,TP1
3407,氯酸盐和氯化镁混合物 溶液,CHLORATE AND MAGNESIUMCHLORIDE MIXTURESOLUTION,5.1,-,Ⅲ,223,5 L,E1,P504 IBC02,-,T4,TP1
3408,高氯酸铅溶液,LEAD PERCHLORATE SOLUTION,5.1,6.1,Ⅱ,-,1 L,E2,P504 IBC02,-,T4,TP1
3408,高氯酸铅溶液,LEAD PERCHLORATE SOLUTION,5.1,6.1,Ⅲ,223,5 L,E1,P001 IBC02,-,T4,TP1
3409,液态硝基氯苯,"CHLORONITROBENZENES, LIQUID",6.1,-,Ⅱ,279,100 mL,E4,P001 IBC02,-,T7,TP2
3410,4-氯邻甲苯胺盐酸盐溶液,4-CHLORO-o-TOLUIDINE HYDROCHLORIDE SOLUTION,6.1,-,Ⅲ,223,5 L,E1,P001 IBC03,-,T4,TP1
3411,β-萘胺溶液,beta-NAPHTH YLAMINE SOLUTION,6.1,-,Ⅱ,-,100 mL,E4,P001 IBC02,-,T7,TP2
3411,β-萘胺溶液,beta-NAPHTH YLAMINE SOLUTION,6.1,-,Ⅲ,223,5 L,E1,P001 IBC02,-,T7,TP2
3412,"甲酸，按质量含酸不低于 10%,但不高于 85%",FORMIC ACID with not less than 10% but not more than 85% acid by mass,8,-,Ⅱ,-,1 L,E2,P001 IBC02,-,T7,TP2
3412,"甲酸，按质量含酸不低于 5%,但低于10%",FORMIC ACID with not less than 5% but less than 10% acid by mass,8,-,Ⅲ,-,5 L,E1,P001 IBC03 LP01,-,T4,TP1
3413,氰化钾溶液,POTASSIUM CYANIDE SOLUTION,6.1,-,Ⅰ,-,0,E5,P001,-,T14,TP2 TP13
3413,氰化钾溶液,POTASSIUM CYANIDE SOLUTION,6.1,-,Ⅱ,-,100 mL,E4,P001 IBC02,-,T11,TP2 TP13 TP27
3413,氰化钾溶液,POTASSIUM CYANIDE SOLUTION,6.1,-,Ⅲ,223,5 L,E1,P001 IBC03 LP01,-,T7,TP2 TP13 TP28
3414,氰化钠溶液,SODIUM CYANIDE SOLUTION,6.1,-,Ⅰ,-,0,E5,P001,-,T14,TP2 TP13
3414,氰化钠溶液,SODIUM CYANIDE SOLUTION,6.1,-,Ⅱ,-,100 mL,E4,P001 IBC02,-,T11,TP2 TP13 TP27
3414,氰化钠溶液,SODIUM CYANIDE SOLUTION,6.1,-,Ⅲ,223,5 L,E1,P001 IBC03 LP01,-,T7,TP2 TP13 TP28
3415,氟化钠溶液,SODIUM FLUORIDE SOLUTION,6.1,-,Ⅲ,223,5 L,E1,P001 IBC03 LP01,-,T4,TP1
3416,液态氯乙酰苯,"CHLOROACETOPHENONE, LIQUID",6.1,-,Ⅱ,-,0,E0,P001 IBC02,-,T7,TP2 TP13
3417,固态甲苄基溴,"XYLYL BROMIDE, SOLID",6.1,-,Ⅱ,-,0,E4,P002 IBC08,"B2, B4",T3,FP33
3418,2，4-甲苯二胺溶液,"2,4-TOLUYLENEDIAMINE SOLUTION",6.1,-,Ⅲ,223,5 L,E1,P001 IBC03 LP01,-,T4,TP1
3419,固态三氟化硼合乙酸,"BORON TRIFLUORIDE ACETIC ACID COMPLEX,SOLID",8,-,Ⅱ,-,1 kg,E2,P002 IBC08,"B2, B4",T3,TP33
3420,固态三氟化硼合丙酸,"BORON TRIFLUORIDE PROPIONIC ACID COMPLEX, SOLID",8,-,Ⅱ,-,1 kg,E2,P002 IBC08,"B2, B4",T3,TP33
3421,二氟化氢钾溶液,POTASSIUM HYDROGEN DIFLUORIDE SOLUTION,8,6.1,Ⅱ,-,1 L,E2,P001 IBC02,-,T7,TP2
3421,二氟化氢钾溶液,POTASSIUM HYDROGEN DIFLUORIDE SOLUTION,8,6.1,Ⅲ,223,5 L,E1,P001 IBC03,-,T4,TP1
3422,氟化钾溶液,POTASSIUM FLUORIDE SOLUTION,6.1,-,Ⅲ,223,5 L,E1,P001 IBC03 LP01,-,T4,TP1
3423,固态氢氧化四甲铵,"TETRAMETHYLAMMONIUM HYDROXIDE, SOLID",6.1,8,Ⅰ,279 409,0,E5,P002 IBC99,-,T6,TP33
3424,二硝基邻甲酚铵溶液,"AMMONIUM DINITRO-o-CRESOLATE, SOLUTION",6.1,-,Ⅱ,-,100 mL,E4,P001 IBC02,-,T7,TP2
3424,二硝基邻甲酚铵溶液,"AMMONIUM DINITRO-o-CRESOLATE, SOLUTION",6.1,-,Ⅲ,223,5 L,E1,P001 IBC02,-,T7,TP2
3425,固态溴乙酸,"BROMOACETIC ACID, SOLID",8,-,Ⅱ,-,1 kg,E2,P002 IBC08,"B2, B4",T3,TP33
3426,丙烯酰胺溶液,ACRYLAMIDE SOLUTION,6.1,-,Ⅲ,223,5 L,E1,P001 IBC03 LP01,-,T4,TP1
3427,固态氯苯甲基氯,"CHLOROBENZYL CHLORIDES, SOLID",6.1,-,Ⅲ,-,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33
3428,固态异氰酸3-氯-4-甲基 苯酯,"3-CHLORO-4-METHYLPHENYLISOCYANATE, SOLID",6.1,-,Ⅱ,-,500 g,E4,P002 IBC08,"B2, B4",T3,TP33
3429,液态甲基氯苯胺,"CHLOROTOLUIDINES, LIQUID",6.1,-,Ⅲ,-,5 L,E1,P001 IBC03 LP01,-,T4,TP1
3430,液态二甲苯酚,"XYLENOLS, LIQUID",6.1,-,Ⅱ,-,100 mL,E4,P001 IBC02,-,T7,TP2
3431,固态硝基三氟甲苯,"NITROBENZOTRIFLUORIDES, SOLID",6.1,-,Ⅱ,-,500 g,E4,P002 IBC08,"B2, B4",T3,TP33
3432,固态多氯联苯,"POLYCHLORINATED BIPHENYLS, SOLID",9,-,Ⅱ,305,1 kg,E2,P906 IBC08,"B2, B4",T3,TP33
3434,液态硝基甲苯酚,"NITROCRESOLS, LIQUID",6.1,-,Ⅲ,-,5 L,E1,P001 IBC03 LP01,-,T4,TP1
3436,固态水合六氟丙酮,"HEXAFLUOROACETONE HYDRATE, SOLID",6.1,-,Ⅱ,-,500 g,E4,P002 IBC08,"B2, B4",T3,TP33
3437,固态氯甲酚,"CHLOROCRESOLS, SOLID",6.1,-,Ⅱ,-,500 g,E4,P002 IBC08,"B2, B4",T3,FP33
3438,固态α-甲基苄基醇,"alpha-METHYLBENZYL ALCOHOL, SOLID",6.1,-,Ⅲ,-,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33
3439,固态腈类，毒性，未另作规 定的,"NITRILES, TOXIC, SOLID, N. O. S.",6.1,-,Ⅰ,274,0,E5,P002 IBC07,B1,T6,TP33
3439,固态腈类，毒性，未另作规 定的,"NITRILES, TOXIC, SOLID, N. O. S.",6.1,-,Ⅱ,274,500 g,E4,P002 IBC08,"B2, B4",T3,TP33
3439,固态腈类，毒性，未另作规 定的,"NITRILES, TOXIC, SOLID, N. O. S.",6.1,-,Ⅲ,223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33
3440,液态硒化合物，未另作规 定的,"SELENIUM COMPOUND,LIQUID, N. O. S.",6.1,-,Ⅰ,274,0,E5,P001,-,T14,TP2 TP27
3440,液态硒化合物，未另作规 定的,"SELENIUM COMPOUND,LIQUID, N. O. S.",6.1,-,Ⅱ,274,100 mL,E4,P001 IBC02,-,T11,TP2 TP27
3440,液态硒化合物，未另作规 定的,"SELENIUM COMPOUND,LIQUID, N. O. S.",6.1,-,Ⅲ,223 274,5 L,E1,P001 IBC03,-,T7,TP1 TP28
3441,固态二硝基氯苯,"CHLORODINITROBENZENES, SOLID",6.1,-,Ⅱ,279,500 g,E4,P002 IBC08,"B2, B4",T3,TP33
3442,固态二氯苯胺,"DICHLOROANILINES, SOLID",6.1,-,Ⅱ,279,500 g,E4,P002 IBC08,"B2, B4",T3,TP33
3443,固态二硝基苯,"DINITROBENZENES, SOLID",6.1,-,Ⅱ,-,500 g,E4,P002 IBC08,"B2, B4",T3,TP33
3444,固态盐酸烟碱,"NICOTINE HYDROCHLORIDE,SOLID",6.1,-,Ⅱ,43,500 g,E4,P002 IBC08,"B2, B4",T3,TP33
3445,固态硫酸烟碱,"NICOTINE SULPHATE, SOLID",6.1,-,Ⅱ,-,500 g,E4,P002 IBC08,"B2, B4",T3,TP33
3446,固态硝基甲苯,"NITROTOLUENES, SOLID",6.1,-,Ⅱ,-,500 g,E4,P002 IBC08,"B2, B4",T3,TP33
3447,固态硝基二甲苯,"NITROXYLENES, SOLID",6.1,-,Ⅱ,-,500 g,E4,P002 IBC08,"B2, B4",T3,TP33
3448,固态催泪性毒气物质，未 另作规定的,"TEAR GAS SUBSTANCE, SOLID, N. O. S.",6.1,-,Ⅰ,274,0,E0,P002,-,T6,FP33
3448,固态催泪性毒气物质，未 另作规定的,"TEAR GAS SUBSTANCE, SOLID, N. O. S.",6.1,-,Ⅱ,274,0,E0,P002 IBC08,"B2, B4",T3,TP33
3449,固态溴苄基氰,"BROMOBENZYL CYANIDES, SOLID",6.1,-,Ⅰ,138,0,E5,P002,-,T6,TP33
3450,固态二苯氯胂,"DIPHENYLCHLOROARSINE, SOLID",6.1,-,Ⅰ,-,0,E0,P002 IBC07,B1,T6,TP33
3451,固态甲苯胺,"TOLUIDINES, SOLID",6.1,-,Ⅱ,279,500 g,E4,P002 IBC08,"B2, B4",T3,TP33
3452,固态二甲基苯胺,"XYLIDINES, SOLID",6.1,-,Ⅱ,-,500 g,E4,P002 BC08,"B2, B4",T3,TP33
3453,固态磷酸,"PHOSPHORIC ACID, SOLID",8,-,Ⅲ,-,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33
3454,固态二硝基甲苯,"DINITROTOLUENES, SOLID",6.1,-,Ⅱ,-,500 g,E4,P002 IBC08,"B2, B4",T3,TP33
3455,固态甲酚,"CRESOLS, SOLID",6.1,8,Ⅱ,-,500 g,E4,P002 IBC08,"B2, B4",T3,TP33
3456,固态亚硝基硫酸,"NITROSYLSULPHURIC ACID, SOLID",8,-,Ⅱ,-,1 kg,E2,P002 IBC08,"B2, B4",T3,TP33
3457,固态硝基氯甲苯,"CHLORONITROTOLUENES, SOLID",6.1,-,Ⅲ,-,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33
3458,固态硝基茴香醚,"NITROANISOLES, SOLID",6.1,-,Ⅲ,279,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33
3459,固态硝基溴苯,"NITROBROMOBENZENES, SOLID",6.1,-,Ⅲ,-,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33
3460,固态 N-乙苄基甲苯胺,"N-ETHYLBENZYLTOLUIDINES, SOLID",6.1,-,Ⅲ,-,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33
3462,固态毒素，从生物体提取， 未另作规定的,"TOXINS, EXTRACTED FROM LIVING SOURCES, SOLID, N. O. S.",6.1,-,Ⅰ,210 274,0,E5,P002 IBC07,B1,T6,TP33
3462,固态毒素，从生物体提取， 未另作规定的,"TOXINS, EXTRACTED FROM LIVING SOURCES, SOLID, N. O. S.",6.1,-,Ⅱ,210 274,500 g,E4,P002 IBC08,"B2, B4",T3,TP33
3462,固态毒素，从生物体提取， 未另作规定的,"TOXINS, EXTRACTED FROM LIVING SOURCES, SOLID, N. O. S.",6.1,-,Ⅲ,210 223 274,5 kg,E1,P002 IBC08,B3,T1,TP33
3463,丙酸，按质量含酸不低 于 90%,PROPIONIC ACID with not less than 90% acid by mass,8,3,Ⅱ,-,1 L,E2,P001 IBC02,-,T7,TP2
3464,固态有机磷化合物，毒性， 未另作规定的,"ORGANOPHOSPHORUS COMPOUND, TOXIC, SOLID, N. O. S.",6.1,-,Ⅰ,43 274,0,E5,P002 IBC07,B1,T6,TP33
3464,固态有机磷化合物，毒性， 未另作规定的,"ORGANOPHOSPHORUS COMPOUND, TOXIC, SOLID, N. O. S.",6.1,-,Ⅱ,43 274,500 g,E4,P002 IBC08,"B2, B4",T3,TP33
3464,固态有机磷化合物，毒性， 未另作规定的,"ORGANOPHOSPHORUS COMPOUND, TOXIC, SOLID, N. O. S.",6.1,-,Ⅲ,43 223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33
3465,固态有机砷化合物，未另 作规定的,"ORGANOARSENIC COMPOUND, SOLID, N. O. S.",6.1,-,Ⅰ,274,0,E5,P002 IBC07,B1,T6,TP33
3465,固态有机砷化合物，未另 作规定的,"ORGANOARSENIC COMPOUND, SOLID, N. O. S.",6.1,-,Ⅱ,274,500 g,E4,P002 IBC08,"B2, B4",T3,TP33
3465,固态有机砷化合物，未另 作规定的,"ORGANOARSENIC COMPOUND, SOLID, N. O. S.",6.1,-,Ⅲ,223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33
3466,固态羰基金属，未另作规 定的,"METAL CARBONYLS, SOLID, N. O. S.",6.1,-,Ⅰ,274,0,E5,P002 IBC07,B1,T6,TP33
3466,固态羰基金属，未另作规 定的,"METAL CARBONYLS, SOLID, N. O. S.",6.1,-,Ⅱ,274,500 g,E4,P002 IBC08,"B2, B4",T3,TP33
3466,固态羰基金属，未另作规 定的,"METAL CARBONYLS, SOLID, N. O. S.",6.1,-,Ⅲ,223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33
3467,固态有机金属化合物，毒 性，未另作规定的,"ORGANOMETALLIC COMPOUND, TOXIC, SOLID, N. O. S.",6.1,-,Ⅰ,274,0,E5,P002 IBC07,B1,T6,TP33
3467,固态有机金属化合物，毒 性，未另作规定的,"ORGANOMETALLIC COMPOUND, TOXIC, SOLID, N. O. S.",6.1,-,Ⅱ,274,500 g,E4,P002 IBC08,"B2, B4",T3,TP33
3467,固态有机金属化合物，毒 性，未另作规定的,"ORGANOMETALLIC COMPOUND, TOXIC, SOLID, N. O. S.",6.1,-,Ⅲ,223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33
3468,金属氢化物储存系统中的 氢，或装在设备上的金属 氢储存系统所含的氢，或 与设备包装在一起的金属 氢储存系统所含的氢,HYDROGEN IN A METAL HYDRIDE STORAGE SYSTEM or HYDROGEN IN A METALHYDRIDE STORAGE SYSTEM CONTAINED IN EQUIPMENT or HYDROGEN IN A METALHYDRIDE STORAGE SYSTEMPACKED WITH EQUIPMENT,2.1,-,-,321 356,0,E0,P205,-,-,-
3469,涂料、易燃、腐蚀性(包括 色漆、喷漆、搪瓷、着色剂、 虫胶、清漆、抛光剂、液态 填料和液态喷漆基料)或 涂料相关材料，易燃，腐蚀 性(包括涂料稀释剂或冲 淡剂),"PAINT, FLAMMABLE, CORROSIVE (including paint, lacquer, enamel, stain, shellac, varnish, polish, liquid filler and liquid lacquer base) or PAINTRELATED MATERIAL, FLAMMABLE, CORROSIVE(including paint thinning or reducing compound)",3,8,Ⅰ,163 367,0,E0,P001,—,T11,TP2 TP27
3469,涂料、易燃、腐蚀性(包括 色漆、喷漆、搪瓷、着色剂、 虫胶、清漆、抛光剂、液态 填料和液态喷漆基料)或 涂料相关材料，易燃，腐蚀 性(包括涂料稀释剂或冲 淡剂),"PAINT, FLAMMABLE, CORROSIVE (including paint, lacquer, enamel, stain, shellac, varnish, polish, liquid filler and liquid lacquer base) or PAINTRELATED MATERIAL, FLAMMABLE, CORROSIVE(including paint thinning or reducing compound)",3,8,Ⅱ,163 367,1 L,E2,P001 IBC02,—,T7,TP2 TP8 TP28
3469,涂料、易燃、腐蚀性(包括 色漆、喷漆、搪瓷、着色剂、 虫胶、清漆、抛光剂、液态 填料和液态喷漆基料)或 涂料相关材料，易燃，腐蚀 性(包括涂料稀释剂或冲 淡剂),"PAINT, FLAMMABLE, CORROSIVE (including paint, lacquer, enamel, stain, shellac, varnish, polish, liquid filler and liquid lacquer base) or PAINTRELATED MATERIAL, FLAMMABLE, CORROSIVE(including paint thinning or reducing compound)",3,8,Ⅲ,163 223 367,5 L,E1,P001 IBC03,—,T4,TP1 TP29
3470,涂料、腐蚀性、易燃(包括 色漆、喷漆、搪瓷、着色剂、 虫胶、清漆、抛光剂、液态 填料和液态喷漆基料)或 涂料相关材料、腐蚀性、易 燃(包括涂料稀释剂或冲 淡剂),"PAINT, CORROSIVE, FLAMMABLE (including paint, lacquer, enamel, stain, shellac, varnish, polish, liquid filler and liquid lacquer base) or PAINTRELATED MATERIALCORROSIVE, FLAMMABLE (including paint thinning or reducing compound)",8,3,Ⅱ,163 367,1 L,E2,P001 IBC02,—,T7,TP2 TP8 TP28
3471,二氟氢化物溶液，未另作 规定的,"HYDROGENDIFLUORIDES SOLUTION, N. O. S.",8,6.1,Ⅱ,—,1 L,E2,P001 IBC02,—,T7,TP2
3471,二氟氢化物溶液，未另作 规定的,"HYDROGENDIFLUORIDES SOLUTION, N. O. S.",8,6.1,Ⅲ,223,5 L,E1,P001 IBC03,—,T4,TP1
3472,液态丁烯酸,"CROTONIC ACID, LIQUID",8,-,Ⅲ,-,5 L,E1,P001 IBC03 LP01,-,T4,TP1
3473,燃料电池盒，或装在设备 中的燃料电池盒，或与设 备包装在一起的燃料电池 盒，含易燃液体,"FUEL CELL CARTRIDGES or FUEL CELL CARTRIDGES CONTAINED IN EQUIPMENT or FUEL CELL CARTRIDGES PACKED WITH EQUIPMENT, containing flammable liquids",3,-,-,328,1 L,E0,P004,-,-,-
3474,1-羟基苯并三唑一水合物,"1-HYDROXYBENZOTRIAZOLE, MONOHYDRATE",4.1,-,Ⅰ,-,0,E0,P406,PP48,-,-
3475,乙醇和汽油混合物，乙醇 含量高于10%,"ETHANOL AND GASOLINE MIXTURE or ETHANOL AND MOTOR SPIRIT MIXTURE or ETHANOL AND PETROL MIXTURE, with more than 10% ethanol",3,-,Ⅱ,333,1 L,E2,P001 IBC02,-,T4,TP1
3476,燃料电池盒，或装在设备 中的燃料电池盒，或与设 备包装在一起的燃料电池 盒，含遇水反应物质,"FUEL CELL CARTRIDGES or FUEL CELL CARTRIDGES CONTAINED IN EQUIPMENT or FUEL CELL CARTRIDGES PACKED WITH EQUIPMENT, containing water- reactive substances",4.3,-,-,328 334,500 mL 或 500 g,E0,P004,-,-,-
3477,燃料电池盒，或装在设备 中的燃料电池盒，或与设 备包装在一起的燃料电池 盒，含腐蚀性物质,"FUEL CELL CARTRIDGES or FUEL CELL CARTRIDGES CONTAINED IN EQUIPMENT or FUEL CELL CARTRIDGES PACKED WITH EQUIPMENT, containing corrosive substances",8,-,-,328 334,1 L 或 1 kg,E0,P004,-,-,-
3478,燃料电池盒，或装在设备 中的燃料电池盒，或与设 备包装在一起的燃料电池 盒，含液化可燃气体,"FUEL CELL CARTRIDGES or FUEL CELL CARTRIDGES CONTAINED IN EQUIPMENT or FUEL CELL CARTRIDGES PACKED WITH EQUIPMENT, containing liquefied flammable gas",2.1,-,-,328 338,120 mL,E0,P004,-,-,-
3479,燃料电池盒，或装在设备 中的燃料电池盒，或与设 备包装在一起的燃料电池 盒，含在金属氢中贮存 的氢,"FUEL CELL CARTRIDGES or FUEL CELL CARTRIDGES CONTAINED IN EQUIPMENT or FUEL CELL CARTRIDGES PACKED WITH EQUIPMENT, containing hydrogen in metal hydride",2.1,-,-,328 339,120 mL,E0,P004,-,-,-
3480,锂离子电池(包括锂离子 聚合物电池),LITHIUM ION BATTERIES (including lithium ion polymer batteries),9,-,-,188 230 310 348 376 377 384 387,0,E0,P903 P908 P909 P910 P911 LP903 LP904 LP905 LP906,-,-,-
3481,包含在设备中的锂离子电 池或与设备包装在一起的 锂离子电池(包括锂离子 聚合物电池),LITHIUM ION BATTERIES CONTAINED IN EQUIPMENTor LITHIUM ION BATTERIES PACKED WITH EQUIPMENT (including lithium ion polymer batteries),9,-,-,188 230 310 348 360 376 377 384 387 390,0,E0,P903 P908 P909 P910 P911 LP903 LP904 LP905 LP906,-,-,-
3482,碱金属分散体，易燃，或碱 土金属分散体，易燃,"ALK ALI MEAL DISPERSION, FLAMMABLE or ALK ALINE EARTH METAL DISPERSION, FLAMMABLE",4.3,3,Ⅰ,182 183,0,E0,P402,-,T13,TP2 TP7 TP42
3483,发动机燃料抗爆剂，易燃,"MOTOR FUEL ANTI-KNOCK MIXTURE, FLAMMABLE",6.1,3,Ⅰ,-,0,E0,P602,-,T14,TP2 TP13
3484,肼水溶液，易燃，按质量含 肼高于37%,"HYDRAZINE AQUEOUS SOLUTION, FLAMMABLE with more than 37% hydrazine, by mass",8,3 6.1,Ⅰ,-,0,E0,P001,-,T10,TP2 TP13
3485,次氯酸钙，干的，腐蚀性， 或次氯酸钙混合物，干的， 腐蚀性，含有效氯高于 39%(有效氧8.8%),"CALCIUM HYPOCHLORITE, DRY, CORROSIVE or CALCTUM HYPOCHLORITE MIXTURE, DRY, CORROSIVE with more than 39% availble chlorine(8.8% availble oxygen)",5.1,8,Ⅱ,314,1 kg,E2,P002 IBC08,"PP85 B2, B4, B13",-,-
3486,"次氯酸钙混合物，干的，腐 蚀性，含有效氯不低于 10%,但不高于39%","CALCIUM HYPOCHLORITE MIXTURE, DRY, CORROSIVE with more than 10% but not more than 39% availble chlorine",5.1,8,Ⅲ,314,5 kg,E1,P002 IBC08 LP02,"PP85 B3, B13 L3",-,-
3487,水合次氯酸钙，腐蚀性，或 水合次氯酸钙混合物，腐 蚀性，含水不低于5.5%， 但不高于16%,"CALCIUM HYPOCHLORITE, HYDRATED, CORROSIVE or CALCIUM HYPOCHLORITE, HYDRATED MIXTURE, CORROSIVE with not less than 5.5% but not more than 16% water",5.1,8,Ⅱ,314 322,1 kg,E2,P002 IBC08,"PP85 B2, B4, B13",-,-
3487,水合次氯酸钙，腐蚀性，或 水合次氯酸钙混合物，腐 蚀性，含水不低于5.5%， 但不高于16%,"CALCIUM HYPOCHLORITE, HYDRATED, CORROSIVE or CALCIUM HYPOCHLORITE, HYDRATED MIXTURE, CORROSIVE with not less than 5.5% but not more than 16% water",5.1,8,Ⅲ,223 314,5 kg,E1,P002 IBC08,"PP85 B4, B13",-,-
3488,"吸入毒性液体，易燃，腐蚀 性，未另作规定的，吸入毒 性低于或等于200 mL/m³, 且饱和蒸汽浓度大于或等 于500 LC₅₀","TOXIC BY INHALATION LIQUID, FLAMMABLE, CORROSIVE, N. O. S. with an LCsolower than or equal to 200 mL/m³ and saturated vapour concentration greater than or equal to 500 LCs₀",6.1,3 8,Ⅰ,274,0,E0,P601,-,T22,TP2 TP13
3489,"吸入毒性液体，易燃，腐蚀 性，未另作规定的，LC₅₀低 于或等于 1 000 mL/m³, 且饱和蒸汽浓度大于或等 于10 LCso","TOXIC BY INHALATION LIQUID, FLAMMABLE, CORROSIVE, N. O. S. with an LCso lower than or equal to 1 000 mL/m³ and saturated vapour concentration greater than or equal to 10 LCs₀",6.1,3 8,Ⅰ,274,0,E0,P602,-,T20,TP2 TP13
3490,"吸入毒性液体，遇水反应， 易燃，未另作规定的，LCs₀ 低于或等于 200 mL/m³, 且饱和蒸汽浓度大于或等 于500 LC₅₀","TOXIC BY INHALATION LIQUID, WATER- REACTIVE, FLAMMABLE, N. O. S. with an LC₃₀ lower than or equal to 200 mL/m³ and saturated vapour concentration greater than or equal to 500 LCs₀",6.1,4.3 3,Ⅰ,274,0,E0,P601,-,T22,TP2 TP13
3491,"吸入毒性液体，遇水反应， 易燃，未另作规定的，LC₅₀ 低于或等于1000 mL/m³, 且饱和蒸汽浓度大于或等 于 10 LCso","TOXIC BY INHALATION LIQUID, WATER- REACTIVE, FLAMMABLE, N. O. S. with an LC₃₀ lower than or equal to 1 000 mL/m³ and saturated vapour concentration greater than or equal to 10 LCs₀",6.1,4.3 3,Ⅰ,274,0,E0,P602,-,T20,TP2 TP13
3494,含硫原油，易燃，毒性,"PETROLEUM SOUR CRUDE OIL, FLAMMABLE TOXIC",3,6.1,Ⅰ,343,0,E0,P001,-,T14,TP2 TP13
3494,含硫原油，易燃，毒性,"PETROLEUM SOUR CRUDE OIL, FLAMMABLE TOXIC",3,6.1,Ⅱ,343,1 L,E2,P001 IBC02,-,T7,TP2
3494,含硫原油，易燃，毒性,"PETROLEUM SOUR CRUDE OIL, FLAMMABLE TOXIC",3,6.1,Ⅲ,343,5 L,E1,P001 IBC03,-,T4,TP1
3495,碘,IODINE,8,6.1,Ⅲ,279,5 kg,E1,P002 IBC08,B3,T1,TP33
3496,镍/金属氢化物蓄电池(镍 氢电池),"BATTERIES, NICKEL-METAL HYDRIDE",9,-,-,123,0,E0,P002 IBC08,-,-,-
3497,磷虾粉,KRILL MEAL,4.2,-,Ⅱ,300,0,E2,P410 IBC06,B2,T3,TP33
3497,磷虾粉,KRILL MEAL,4.2,-,Ⅲ,223,0,E1,P002 IBC08 LP02,B3,T1,TP33
3498,液态一氯化碘,"IODINE MONOCHLORIDE, LIQUID",8,-,Ⅱ,-,1 L,E0,P001 IBC02,-,T7,TP2
3499,双电层电容器(储能量大 于0.3 Wh),"CAPACITOR, ELECTRIC DOUBLE LAYER (with an energy storage capacity greater than 0.3 Wh)",9,-,-,361,0,E0,P003,-,-,-
3500,加压化学品，未另作规 定的,"CHEMICAL UNDER PRESSURE, N. O. S.",2.2,-,-,274 362,0,E0,P206,PP97,T50,TP4 TP40
3501,加压化学品，易燃，未另作 规定的,"CHEMICAL UNDER PRESSURE, FLAMMABLE, N. O. S.",2.1,-,-,274 362,0,E0,P206,PP89,T50,TP4 TP40
3502,加压化学品，毒性，未另作 规定的,"CHEMICAL UNDER PRESSURE, TOXIC, N. O. S.",2.2,6.1,-,274 362,0,E0,P206,PP89,T50,TP4 TP40
3503,加压化学品，腐蚀性，未另 作规定的,"CHEMICAL UNDER PRESSURE, CORROSIVE, N. O. S.",2.2,8,-,274 362,0,E0,P206,PP89,T50,TP4 TP40
3504,加压化学品，易燃，毒性， 未另作规定的,"CHEMICAL UNDER PRESSURE, FLAMMABLE, TOXIC, N. O. S.",2.1,6.1,-,274 362,0,E0,P206,PP89,T50,TP4 TP40
3505,加压化学品，易燃，腐蚀 性，未另作规定的,"CHEMICAL UNDER PRESSURE, FLAMMABLE, CORROSIVE, N. O. S.",2.1,8,-,274 362,0,E0,P206,PP89,T50,TP4 TP40
3506,含于制成品中的汞,MERCURY CONTAINED IN MANUFACTURED ARTICLES,8,6.1,-,366,5 kg,E0,P003,PP90,-,-
3507,六氟化铀，放射性物质，例 外包装件，每个包装件小 于0.1kg，非易裂变或例 外的易裂变,"URANIUM HEXAFLUORIDE, RADIOACTIVE MATERIAL, EXCEPTED PACK AGE, less than 0.1 kg per package, non-fissile or fissile-excepted",6.1,7 8,Ⅰ,317 369,0,E0,P603,-,-,-
3508,非对称电容器(储能量大 于 0.3 Wh),"CAPACITOR, ASYMMETRIC(with an energy storage capacity greater than 0.3 Wh)",9,-,-,372,0,E0,P003,-,-,-
3509,废弃空包装，未清洁,"PACK AGINGS, DISCARDED, EMPTY, UNCLEANED",9,-,-,374,0,E0,-,-,-,-
3510,吸附气体，易燃，未另作规 定的,"ADSORBED GAS, FLAMMABLE, N. O. S.",2.1,-,-,274,0,E0,P208,-,-,-
